0	0.0171887
1	0.0133415
2	0.0124
3	0.0123985
4	0.0119861
5	0.0122252
6	0.012234
7	0.0118514
8	0.0117944
9	0.01203
10	0.0114256
11	0.0114213
12	0.0116471
13	0.0117984
14	0.0117239
15	0.0114675
16	0.0113799
17	0.01125
18	0.0110903
19	0.0110847
20	0.0109431
21	0.0109917
22	0.0109856
23	0.0108398
24	0.0107784
25	0.0106382
26	0.0105639
27	0.0105728
28	0.0104984
29	0.0106847
30	0.0107418
31	0.0106867
32	0.0106932
33	0.0106381
34	0.0106228
35	0.0106713
36	0.0106882
37	0.0105295
38	0.0105916
39	0.0105935
40	0.0104926
41	0.0104744
42	0.0105504
43	0.0106299
44	0.0105728
45	0.0105663
46	0.0105568
47	0.0105219
48	0.0105244
49	0.0105094
50	0.010514
51	0.0104527
52	0.0104245
53	0.0104082
54	0.0103958
55	0.0103813
56	0.0104304
57	0.0104762
58	0.0104782
59	0.0104896
60	0.0104427
61	0.0104931
62	0.0104985
63	0.0106374
64	0.0105877
65	0.0106339
66	0.0106366
67	0.0106311
68	0.01065
69	0.0106232
70	0.0106228
71	0.0105567
72	0.010567
73	0.0106206
74	0.0106158
75	0.0106207
76	0.0106496
77	0.0106904
78	0.0106598
79	0.0107238
80	0.0106799
81	0.0106857
82	0.0107096
83	0.0107188
84	0.010743
85	0.0107891
86	0.0107623
87	0.0107782
88	0.0107594
89	0.0107395
90	0.0107132
91	0.0107444
92	0.0107172
93	0.0107254
94	0.0107374
95	0.0107667
96	0.0107252
97	0.010698
98	0.0107005
99	0.0107692
100	0.0108399
101	0.010922
102	0.0109066
103	0.010941
104	0.010912
105	0.0109399
106	0.010887
107	0.0108582
108	0.0108528
109	0.0108352
110	0.0108576
111	0.0108962
112	0.010899
113	0.0109216
114	0.0108705
115	0.0108974
116	0.0108918
117	0.0109401
118	0.01094
119	0.0110036
120	0.0110084
121	0.0109693
122	0.0109597
123	0.0109654
124	0.0109779
125	0.0109672
126	0.0109811
127	0.0109685
128	0.0109456
129	0.0109446
130	0.0109253
131	0.0109023
132	0.0109214
133	0.0108865
134	0.0109014
135	0.0108748
136	0.0108719
137	0.0108729
138	0.0108458
139	0.0108586
140	0.0109089
141	0.0109188
142	0.0109185
143	0.0108994
144	0.0109175
145	0.0109146
146	0.010902
147	0.0109022
148	0.0109133
149	0.0109255
150	0.0109515
151	0.0109569
152	0.010945
153	0.010946
154	0.0109588
155	0.010978
156	0.0109634
157	0.0109793
158	0.0109706
159	0.0109542
160	0.0109532
161	0.0109532
162	0.0109392
163	0.0109539
164	0.0109338
165	0.0109578
166	0.010951
167	0.0109771
168	0.0109781
169	0.0109655
170	0.0109622
171	0.0109728
172	0.0109762
173	0.0109589
174	0.0109647
175	0.0109633
176	0.010967
177	0.0109539
178	0.0109685
179	0.0109594
180	0.0109787
181	0.0109724
182	0.0109718
183	0.0109772
184	0.0109746
185	0.0109743
186	0.0109897
187	0.0110166
188	0.0110213
189	0.0110408
190	0.0110551
191	0.0110358
192	0.0110446
193	0.0110481
194	0.0110498
195	0.0110703
196	0.0110687
197	0.0110683
198	0.0110432
199	0.0110355
200	0.0110454
201	0.0110311
202	0.01101
203	0.0110258
204	0.0110338
205	0.0110355
206	0.0110375
207	0.0110391
208	0.0110239
209	0.0109965
210	0.0109991
211	0.0109822
212	0.0109915
213	0.0109991
214	0.0109993
215	0.0109941
216	0.0110054
217	0.0109993
218	0.010991
219	0.0109907
220	0.0109823
221	0.0109939
222	0.0110278
223	0.0110349
224	0.010998
225	0.0109998
226	0.0109914
227	0.0109955
228	0.0110049
229	0.0110183
230	0.0110189
231	0.0110329
232	0.0110215
233	0.0110225
234	0.0110421
235	0.0110276
236	0.0110172
237	0.0109985
238	0.0110331
239	0.0110274
240	0.0110246
241	0.011004
242	0.0109988
243	0.0110006
244	0.0110028
245	0.0110099
246	0.0110033
247	0.0110239
248	0.0110263
249	0.011036
250	0.0110483
251	0.0110408
252	0.0110352
253	0.0110223
254	0.0110254
255	0.0110344
256	0.0110205
257	0.0110178
258	0.011021
259	0.0110234
260	0.0110161
261	0.0110186
262	0.0110199
263	0.0110187
264	0.0110128
265	0.0110213
266	0.0110257
267	0.0110313
268	0.0110615
269	0.0110488
270	0.0110501
271	0.0110532
272	0.0110449
273	0.011036
274	0.0110391
275	0.0110474
276	0.0110617
277	0.0110716
278	0.0110876
279	0.0110851
280	0.0110808
281	0.0110802
282	0.0110731
283	0.0110957
284	0.0110986
285	0.0110861
286	0.011107
287	0.0111139
288	0.011094
289	0.0110881
290	0.0111041
291	0.0111009
292	0.0111058
293	0.0110927
294	0.0111004
295	0.0111105
296	0.0111062
297	0.011095
298	0.0110964
299	0.0111053
300	0.0111035
301	0.0110869
302	0.0110736
303	0.0110616
304	0.0110598
305	0.0110705
306	0.0110673
307	0.0110733
308	0.0110742
309	0.0110733
310	0.011067
311	0.0110646
312	0.0110745
313	0.0110771
314	0.0110836
315	0.0110803
316	0.0111026
317	0.0111017
318	0.011105
319	0.0111053
320	0.0110964
321	0.0110933
322	0.0110826
323	0.0110871
324	0.0110845
325	0.0110764
326	0.0110954
327	0.011094
328	0.0110987
329	0.0111006
330	0.0111336
331	0.011133
332	0.0111346
333	0.0111496
334	0.0111563
335	0.0111548
336	0.0111671
337	0.0111609
338	0.0111506
339	0.0111641
340	0.0111809
341	0.0111725
342	0.0111684
343	0.0111832
344	0.0111982
345	0.011192
346	0.0111983
347	0.0111935
348	0.0111899
349	0.0111943
350	0.0111994
351	0.0111924
352	0.011181
353	0.0111753
354	0.0111736
355	0.0111774
356	0.0111753
357	0.0111826
358	0.0111777
359	0.0111738
360	0.0111802
361	0.0111811
362	0.0111734
363	0.0111832
364	0.0111866
365	0.0111842
366	0.0111814
367	0.011181
368	0.0111794
369	0.0111716
370	0.0111699
371	0.0111672
372	0.0111601
373	0.0111554
374	0.0111545
375	0.0111616
376	0.0111527
377	0.0111556
378	0.0111518
379	0.011159
380	0.0111686
381	0.0111621
382	0.0111666
383	0.0111651
384	0.0111608
385	0.0111681
386	0.0111572
387	0.0111605
388	0.0111547
389	0.0111424
390	0.0111414
391	0.0111438
392	0.0111384
393	0.011131
394	0.0111204
395	0.0111233
396	0.011123
397	0.0111179
398	0.0111245
399	0.0111211
400	0.0111226
401	0.0111181
402	0.011122
403	0.0111313
404	0.0111235
405	0.0111175
406	0.011123
407	0.0111183
408	0.0111158
409	0.0111059
410	0.0111004
411	0.0110963
412	0.0110931
413	0.0110953
414	0.0110992
415	0.0110879
416	0.0110878
417	0.0110879
418	0.0110921
419	0.011101
420	0.0111005
421	0.0110918
422	0.0110926
423	0.0110872
424	0.0110785
425	0.0110749
426	0.011067
427	0.0110691
428	0.0111015
429	0.0111056
430	0.0111207
431	0.0111166
432	0.0111192
433	0.0111162
434	0.0111126
435	0.011105
436	0.0111166
437	0.0111061
438	0.011103
439	0.0111152
440	0.0111097
441	0.0110949
442	0.011079
443	0.0110883
444	0.0110848
445	0.0110832
446	0.0110811
447	0.0110794
448	0.0110827
449	0.0110833
450	0.0110758
451	0.0110716
452	0.0110829
453	0.0110724
454	0.0110713
455	0.0110697
456	0.0110795
457	0.0110697
458	0.0110768
459	0.0110744
460	0.0110674
461	0.011068
462	0.0110841
463	0.0110832
464	0.0110882
465	0.0110797
466	0.0110852
467	0.0110898
468	0.0110842
469	0.0110799
470	0.0110733
471	0.0110797
472	0.0110712
473	0.0110795
474	0.0110692
475	0.0110615
476	0.0110616
477	0.0110573
478	0.0110635
479	0.0110686
480	0.0110641
481	0.0110661
482	0.0110628
483	0.0110795
484	0.011076
485	0.0110836
486	0.0110818
487	0.0110787
488	0.0110824
489	0.0110764
490	0.0110754
491	0.0110864
492	0.0110862
493	0.0110889
494	0.011097
495	0.0110916
496	0.0110869
497	0.0110881
498	0.0110852
499	0.0110843
500	0.0110942
501	0.0110906
502	0.0110883
503	0.0110824
504	0.0110873
505	0.011093
506	0.0110978
507	0.0110964
508	0.01109
509	0.011092
510	0.011096
511	0.0111012
512	0.0111041
513	0.0111037
514	0.0111028
515	0.011099
516	0.0111001
517	0.011103
518	0.0111034
519	0.0111024
520	0.0110953
521	0.0111011
522	0.0111003
523	0.0111051
524	0.0111012
525	0.0110999
526	0.0110998
527	0.0110931
528	0.0110943
529	0.0110945
530	0.0110948
531	0.0110936
532	0.011094
533	0.0110911
534	0.0110857
535	0.0110795
536	0.0110721
537	0.0110693
538	0.0110698
539	0.0110662
540	0.0110692
541	0.0110651
542	0.0110648
543	0.0110629
544	0.0110661
545	0.0110582
546	0.0110585
547	0.0110609
548	0.0110587
549	0.0110498
550	0.0110429
551	0.0110515
552	0.011052
553	0.0110511
554	0.011041
555	0.0110405
556	0.0110333
557	0.0110355
558	0.0110386
559	0.0110442
560	0.0110397
561	0.0110341
562	0.0110391
563	0.0110437
564	0.0110435
565	0.0110399
566	0.0110367
567	0.0110386
568	0.0110448
569	0.0110476
570	0.0110487
571	0.0110554
572	0.0110569
573	0.0110599
574	0.0110695
575	0.0110676
576	0.0110599
577	0.011058
578	0.0110602
579	0.0110574
580	0.0110622
581	0.0110625
582	0.0110573
583	0.0110512
584	0.0110484
585	0.0110499
586	0.0110451
587	0.011044
588	0.0110426
589	0.0110449
590	0.0110472
591	0.0110412
592	0.0110339
593	0.011036
594	0.0110332
595	0.0110279
596	0.0110229
597	0.0110162
598	0.0110142
599	0.0110119
600	0.011006
601	0.011011
602	0.0110076
603	0.0110123
604	0.0110129
605	0.0110096
606	0.0110081
607	0.0110094
608	0.0110038
609	0.0109983
610	0.0110037
611	0.0110072
612	0.0110153
613	0.0110192
614	0.0110137
615	0.0110127
616	0.0110116
617	0.0110052
618	0.0110058
619	0.011006
620	0.0110044
621	0.0110049
622	0.0110102
623	0.0110092
624	0.0110063
625	0.0110074
626	0.0110113
627	0.0110137
628	0.0110127
629	0.0110056
630	0.0110054
631	0.0109967
632	0.0109958
633	0.0109879
634	0.0109849
635	0.0109904
636	0.0109947
637	0.0109913
638	0.0109861
639	0.0109847
640	0.0109838
641	0.010984
642	0.0109879
643	0.0109897
644	0.0109881
645	0.0109894
646	0.0109837
647	0.010985
648	0.0109828
649	0.0109779
650	0.0109792
651	0.0109826
652	0.0109849
653	0.0109983
654	0.0110038
655	0.0110023
656	0.0110004
657	0.0110034
658	0.0109996
659	0.0110032
660	0.0110075
661	0.0110029
662	0.0110031
663	0.0109997
664	0.0110007
665	0.0110031
666	0.0110078
667	0.0110057
668	0.0110104
669	0.0110131
670	0.0110117
671	0.0110128
672	0.0110098
673	0.0110034
674	0.0110015
675	0.0110063
676	0.0110016
677	0.0110052
678	0.011005
679	0.0110072
680	0.0110051
681	0.0110084
682	0.0110184
683	0.0110138
684	0.0110207
685	0.0110217
686	0.0110221
687	0.0110314
688	0.0110241
689	0.0110206
690	0.0110194
691	0.0110157
692	0.0110126
693	0.0110131
694	0.0110081
695	0.0110042
696	0.0110029
